### Energy [MeV],Low dEdx [MeV*cm2/g],High dEdx [MeV*cm2/g]
24.177,4.0525,2.60751
24.178,4.05237,2.60742
24.179,4.05224,2.60734
24.18,4.0521,2.60725
24.181,4.05197,2.60717
24.182,4.05184,2.60708
24.183,4.05171,2.60699
24.184,4.05158,2.60691
24.185,4.05145,2.60682
24.186,4.05132,2.60674
24.187,4.05119,2.60665
24.188,4.05105,2.60657
24.189,4.05092,2.60648
24.19,4.05079,2.6064
24.191,4.05066,2.60631
24.192,4.05053,2.60622
24.193,4.0504,2.60614
24.194,4.05027,2.60605
24.195,4.05014,2.60597
24.196,4.05,2.60588
24.197,4.04987,2.6058
24.198,4.04974,2.60571
24.199,4.04961,2.60563
24.2,4.04948,2.60554
24.201,4.04935,2.60546
24.202,4.04922,2.60537
24.203,4.04909,2.60528
24.204,4.04896,2.6052
24.205,4.04882,2.60511
24.206,4.04869,2.60503
24.207,4.04856,2.60494
24.208,4.04843,2.60486
24.209,4.0483,2.60477
24.21,4.04817,2.60469
24.211,4.04804,2.6046
24.212,4.04791,2.60452
24.213,4.04778,2.60443
24.214,4.04764,2.60435
24.215,4.04751,2.60426
24.216,4.04738,2.60417
24.217,4.04725,2.60409
24.218,4.04712,2.604
24.219,4.04699,2.60392
24.22,4.04686,2.60383
24.221,4.04673,2.60375
24.222,4.0466,2.60366
24.223,4.04647,2.60358
24.224,4.04633,2.60349
24.225,4.0462,2.60341
24.226,4.04607,2.60332
24.227,4.04594,2.60324
24.228,4.04581,2.60315
24.229,4.04568,2.60307
24.23,4.04555,2.60298
24.231,4.04542,2.60289
24.232,4.04529,2.60281
24.233,4.04516,2.60272
24.234,4.04503,2.60264
24.235,4.0449,2.60255
24.236,4.04476,2.60247
24.237,4.04463,2.60238
24.238,4.0445,2.6023
24.239,4.04437,2.60221
24.24,4.04424,2.60213
24.241,4.04411,2.60204
24.242,4.04398,2.60196
24.243,4.04385,2.60187
24.244,4.04372,2.60179
24.245,4.04359,2.6017
24.246,4.04346,2.60162
24.247,4.04333,2.60153
24.248,4.0432,2.60145
24.249,4.04307,2.60136
24.25,4.04293,2.60128
24.251,4.0428,2.60119
24.252,4.04267,2.60111
24.253,4.04254,2.60102
24.254,4.04241,2.60094
24.255,4.04228,2.60085
24.256,4.04215,2.60077
24.257,4.04202,2.60068
24.258,4.04189,2.60059
24.259,4.04176,2.60051
24.26,4.04163,2.60042
24.261,4.0415,2.60034
24.262,4.04137,2.60025
24.263,4.04124,2.60017
24.264,4.04111,2.60008
24.265,4.04098,2.6
24.266,4.04085,2.59991
24.267,4.04071,2.59983
24.268,4.04058,2.59974
24.269,4.04045,2.59966
24.27,4.04032,2.59957
24.271,4.04019,2.59949
24.272,4.04006,2.5994
24.273,4.03993,2.59932
24.274,4.0398,2.59923
24.275,4.03967,2.59915
24.276,4.03954,2.59906
24.277,4.03941,2.59898
24.278,4.03928,2.59889
24.279,4.03915,2.59881
24.28,4.03902,2.59872
24.281,4.03889,2.59864
24.282,4.03876,2.59855
24.283,4.03863,2.59847
24.284,4.0385,2.59838
24.285,4.03837,2.5983
24.286,4.03824,2.59821
24.287,4.03811,2.59813
24.288,4.03798,2.59804
24.289,4.03785,2.59796
24.29,4.03772,2.59787
24.291,4.03759,2.59779
24.292,4.03746,2.59771
24.293,4.03732,2.59762
24.294,4.03719,2.59754
24.295,4.03706,2.59745
24.296,4.03693,2.59737
24.297,4.0368,2.59728
24.298,4.03667,2.5972
24.299,4.03654,2.59711
24.3,4.03641,2.59703
24.301,4.03628,2.59694
24.302,4.03615,2.59686
24.303,4.03602,2.59677
24.304,4.03589,2.59669
24.305,4.03576,2.5966
24.306,4.03563,2.59652
24.307,4.0355,2.59643
24.308,4.03537,2.59635
24.309,4.03524,2.59626
24.31,4.03511,2.59618
24.311,4.03498,2.59609
24.312,4.03485,2.59601
24.313,4.03472,2.59592
24.314,4.03459,2.59584
24.315,4.03446,2.59575
24.316,4.03433,2.59567
24.317,4.0342,2.59558
24.318,4.03407,2.5955
24.319,4.03394,2.59542
24.32,4.03381,2.59533
24.321,4.03368,2.59525
24.322,4.03355,2.59516
24.323,4.03342,2.59508
24.324,4.03329,2.59499
24.325,4.03316,2.59491
24.326,4.03303,2.59482
24.327,4.0329,2.59474
24.328,4.03277,2.59465
24.329,4.03264,2.59457
24.33,4.03251,2.59448
24.331,4.03238,2.5944
24.332,4.03225,2.59431
24.333,4.03212,2.59423
24.334,4.03199,2.59415
24.335,4.03186,2.59406
24.336,4.03173,2.59398
24.337,4.0316,2.59389
24.338,4.03147,2.59381
24.339,4.03134,2.59372
24.34,4.03121,2.59364
24.341,4.03108,2.59355
24.342,4.03095,2.59347
24.343,4.03082,2.59338
24.344,4.03069,2.5933
24.345,4.03056,2.59321
24.346,4.03043,2.59313
24.347,4.0303,2.59305
24.348,4.03018,2.59296
24.349,4.03005,2.59288
24.35,4.02992,2.59279
24.351,4.02979,2.59271
24.352,4.02966,2.59262
24.353,4.02953,2.59254
24.354,4.0294,2.59245
24.355,4.02927,2.59237
24.356,4.02914,2.59228
24.357,4.02901,2.5922
24.358,4.02888,2.59212
24.359,4.02875,2.59203
24.36,4.02862,2.59195
24.361,4.02849,2.59186
24.362,4.02836,2.59178
24.363,4.02823,2.59169
24.364,4.0281,2.59161
24.365,4.02797,2.59152
24.366,4.02784,2.59144
24.367,4.02771,2.59135
24.368,4.02758,2.59127
24.369,4.02745,2.59118
24.37,4.02732,2.5911
24.371,4.02719,2.59101
24.372,4.02706,2.59093
24.373,4.02693,2.59084
24.374,4.02681,2.59076
24.375,4.02668,2.59067
24.376,4.02655,2.59059
24.377,4.02642,2.5905
24.378,4.02629,2.59042
24.379,4.02616,2.59033
24.38,4.02603,2.59025
24.381,4.0259,2.59016
24.382,4.02577,2.59008
24.383,4.02564,2.58999
24.384,4.02551,2.58991
24.385,4.02538,2.58982
24.386,4.02525,2.58974
24.387,4.02512,2.58965
24.388,4.02499,2.58957
24.389,4.02486,2.58949
24.39,4.02473,2.5894
24.391,4.02461,2.58932
24.392,4.02448,2.58923
24.393,4.02435,2.58915
24.394,4.02422,2.58906
24.395,4.02409,2.58898
24.396,4.02396,2.58889
24.397,4.02383,2.58881
24.398,4.0237,2.58872
24.399,4.02357,2.58864
24.4,4.02344,2.58855
24.401,4.02331,2.58847
24.402,4.02318,2.58838
24.403,4.02305,2.5883
24.404,4.02293,2.58821
24.405,4.0228,2.58813
24.406,4.02267,2.58804
24.407,4.02254,2.58796
24.408,4.02241,2.58787
24.409,4.02228,2.58779
24.41,4.02215,2.58771
24.411,4.02202,2.58762
24.412,4.02189,2.58754
24.413,4.02176,2.58745
24.414,4.02163,2.58737
24.415,4.0215,2.58728
24.416,4.02138,2.5872
24.417,4.02125,2.58711
24.418,4.02112,2.58703
24.419,4.02099,2.58694
24.42,4.02086,2.58686
24.421,4.02073,2.58677
24.422,4.0206,2.58669
24.423,4.02047,2.5866
24.424,4.02034,2.58652
24.425,4.02021,2.58644
24.426,4.02008,2.58635
24.427,4.01996,2.58627
24.428,4.01983,2.58618
24.429,4.0197,2.5861
24.43,4.01957,2.58601
24.431,4.01944,2.58593
24.432,4.01931,2.58584
24.433,4.01918,2.58576
24.434,4.01905,2.58567
24.435,4.01892,2.58559
24.436,4.0188,2.5855
24.437,4.01867,2.58542
24.438,4.01854,2.58534
24.439,4.01841,2.58525
24.44,4.01828,2.58517
24.441,4.01815,2.58508
24.442,4.01802,2.585
24.443,4.01789,2.58491
24.444,4.01776,2.58483
24.445,4.01764,2.58474
24.446,4.01751,2.58466
24.447,4.01738,2.58458
24.448,4.01725,2.58449
24.449,4.01712,2.58441
24.45,4.01699,2.58432
24.451,4.01686,2.58424
24.452,4.01673,2.58415
24.453,4.01661,2.58407
24.454,4.01648,2.58398
24.455,4.01635,2.5839
24.456,4.01622,2.58382
24.457,4.01609,2.58373
24.458,4.01596,2.58365
24.459,4.01583,2.58356
24.46,4.0157,2.58348
24.461,4.01558,2.58339
24.462,4.01545,2.58331
24.463,4.01532,2.58322
24.464,4.01519,2.58314
24.465,4.01506,2.58306
24.466,4.01493,2.58297
24.467,4.0148,2.58289
24.468,4.01468,2.5828
24.469,4.01455,2.58272
24.47,4.01442,2.58263
24.471,4.01429,2.58255
24.472,4.01416,2.58247
24.473,4.01403,2.58238
24.474,4.0139,2.5823
24.475,4.01378,2.58221
24.476,4.01365,2.58213
24.477,4.01352,2.58204
24.478,4.01339,2.58196
24.479,4.01326,2.58188
24.48,4.01313,2.58179
24.481,4.013,2.58171
24.482,4.01288,2.58162
24.483,4.01275,2.58154
24.484,4.01262,2.58145
24.485,4.01249,2.58137
24.486,4.01236,2.58129
24.487,4.01223,2.5812
24.488,4.01211,2.58112
24.489,4.01198,2.58103
24.49,4.01185,2.58095
24.491,4.01172,2.58086
24.492,4.01159,2.58078
24.493,4.01146,2.5807
24.494,4.01133,2.58061
24.495,4.01121,2.58053
24.496,4.01108,2.58044
24.497,4.01095,2.58036
24.498,4.01082,2.58028
24.499,4.01069,2.58019
24.5,4.01056,2.58011
24.501,4.01044,2.58002
24.502,4.01031,2.57994
24.503,4.01018,2.57985
24.504,4.01005,2.57977
24.505,4.00992,2.57969
24.506,4.00979,2.5796
24.507,4.00967,2.57952
24.508,4.00954,2.57943
24.509,4.00941,2.57935
24.51,4.00928,2.57927
24.511,4.00915,2.57918
24.512,4.00903,2.5791
24.513,4.0089,2.57901
24.514,4.00877,2.57893
24.515,4.00864,2.57885
24.516,4.00851,2.57876
24.517,4.00838,2.57868
24.518,4.00826,2.57859
24.519,4.00813,2.57851
24.52,4.008,2.57842
24.521,4.00787,2.57834
24.522,4.00774,2.57826
24.523,4.00762,2.57817
24.524,4.00749,2.57809
24.525,4.00736,2.578
24.526,4.00723,2.57792
24.527,4.0071,2.57784
24.528,4.00698,2.57775
24.529,4.00685,2.57767
24.53,4.00672,2.57758
24.531,4.00659,2.5775
24.532,4.00646,2.57742
24.533,4.00634,2.57733
24.534,4.00621,2.57725
24.535,4.00608,2.57717
24.536,4.00595,2.57708
24.537,4.00582,2.577
24.538,4.0057,2.57691
24.539,4.00557,2.57683
24.54,4.00544,2.57675
24.541,4.00531,2.57666
24.542,4.00518,2.57658
24.543,4.00506,2.57649
24.544,4.00493,2.57641
24.545,4.0048,2.57633
24.546,4.00467,2.57624
24.547,4.00454,2.57616
24.548,4.00442,2.57607
24.549,4.00429,2.57599
24.55,4.00416,2.57591
24.551,4.00403,2.57582
24.552,4.00391,2.57574
24.553,4.00378,2.57566
24.554,4.00365,2.57557
24.555,4.00352,2.57549
24.556,4.00339,2.5754
24.557,4.00327,2.57532
24.558,4.00314,2.57524
24.559,4.00301,2.57515
24.56,4.00288,2.57507
24.561,4.00276,2.57498
24.562,4.00263,2.5749
24.563,4.0025,2.57482
24.564,4.00237,2.57473
24.565,4.00224,2.57465
24.566,4.00212,2.57457
24.567,4.00199,2.57448
24.568,4.00186,2.5744
24.569,4.00173,2.57431
24.57,4.00161,2.57423
24.571,4.00148,2.57415
24.572,4.00135,2.57406
24.573,4.00122,2.57398
24.574,4.0011,2.5739
24.575,4.00097,2.57381
24.576,4.00084,2.57373
24.577,4.00071,2.57364
24.578,4.00058,2.57356
24.579,4.00046,2.57348
24.58,4.00033,2.57339
24.581,4.0002,2.57331
24.582,4.00007,2.57323
24.583,3.99995,2.57314
24.584,3.99982,2.57306
24.585,3.99969,2.57298
24.586,3.99956,2.57289
24.587,3.99944,2.57281
24.588,3.99931,2.57272
24.589,3.99918,2.57264
24.59,3.99905,2.57256
24.591,3.99893,2.57247
24.592,3.9988,2.57239
24.593,3.99867,2.57231
24.594,3.99854,2.57222
24.595,3.99842,2.57214
24.596,3.99829,2.57206
24.597,3.99816,2.57197
24.598,3.99804,2.57189
24.599,3.99791,2.5718
24.6,3.99778,2.57172
24.601,3.99765,2.57164
24.602,3.99753,2.57155
24.603,3.9974,2.57147
24.604,3.99727,2.57139
24.605,3.99714,2.5713
24.606,3.99702,2.57122
24.607,3.99689,2.57114
24.608,3.99676,2.57105
24.609,3.99663,2.57097
24.61,3.99651,2.57089
24.611,3.99638,2.5708
24.612,3.99625,2.57072
24.613,3.99613,2.57064
24.614,3.996,2.57055
24.615,3.99587,2.57047
24.616,3.99574,2.57039
24.617,3.99562,2.5703
24.618,3.99549,2.57022
24.619,3.99536,2.57013
24.62,3.99523,2.57005
24.621,3.99511,2.56997
24.622,3.99498,2.56988
24.623,3.99485,2.5698
24.624,3.99473,2.56972
24.625,3.9946,2.56963
24.626,3.99447,2.56955
24.627,3.99434,2.56947
24.628,3.99422,2.56938
24.629,3.99409,2.5693
24.63,3.99396,2.56922
24.631,3.99384,2.56913
24.632,3.99371,2.56905
24.633,3.99358,2.56897
24.634,3.99345,2.56888
24.635,3.99333,2.5688
24.636,3.9932,2.56872
24.637,3.99307,2.56863
24.638,3.99295,2.56855
24.639,3.99282,2.56847
24.64,3.99269,2.56838
24.641,3.99257,2.5683
24.642,3.99244,2.56822
24.643,3.99231,2.56813
24.644,3.99218,2.56805
24.645,3.99206,2.56797
24.646,3.99193,2.56788
24.647,3.9918,2.5678
24.648,3.99168,2.56772
24.649,3.99155,2.56763
24.65,3.99142,2.56755
24.651,3.9913,2.56747
24.652,3.99117,2.56738
24.653,3.99104,2.5673
24.654,3.99092,2.56722
24.655,3.99079,2.56713
24.656,3.99066,2.56705
24.657,3.99053,2.56697
24.658,3.99041,2.56689
24.659,3.99028,2.5668
24.66,3.99015,2.56672
24.661,3.99003,2.56664
24.662,3.9899,2.56655
24.663,3.98977,2.56647
24.664,3.98965,2.56639
24.665,3.98952,2.5663
24.666,3.98939,2.56622
24.667,3.98927,2.56614
24.668,3.98914,2.56605
24.669,3.98901,2.56597
24.67,3.98889,2.56589
24.671,3.98876,2.5658
24.672,3.98863,2.56572
24.673,3.98851,2.56564
24.674,3.98838,2.56555
24.675,3.98825,2.56547
24.676,3.98813,2.56539
24.677,3.988,2.56531
24.678,3.98787,2.56522
24.679,3.98775,2.56514
24.68,3.98762,2.56506
24.681,3.98749,2.56497
24.682,3.98737,2.56489
24.683,3.98724,2.56481
24.684,3.98711,2.56472
24.685,3.98699,2.56464
24.686,3.98686,2.56456
24.687,3.98673,2.56447
24.688,3.98661,2.56439
24.689,3.98648,2.56431
24.69,3.98635,2.56423
24.691,3.98623,2.56414
24.692,3.9861,2.56406
24.693,3.98597,2.56398
24.694,3.98585,2.56389
24.695,3.98572,2.56381
24.696,3.98559,2.56373
24.697,3.98547,2.56364
24.698,3.98534,2.56356
24.699,3.98521,2.56348
24.7,3.98509,2.5634
24.701,3.98496,2.56331
24.702,3.98484,2.56323
24.703,3.98471,2.56315
24.704,3.98458,2.56306
24.705,3.98446,2.56298
24.706,3.98433,2.5629
24.707,3.9842,2.56282
24.708,3.98408,2.56273
24.709,3.98395,2.56265
24.71,3.98382,2.56257
24.711,3.9837,2.56248
24.712,3.98357,2.5624
24.713,3.98344,2.56232
24.714,3.98332,2.56223
24.715,3.98319,2.56215
24.716,3.98307,2.56207
24.717,3.98294,2.56199
24.718,3.98281,2.5619
24.719,3.98269,2.56182
24.72,3.98256,2.56174
24.721,3.98243,2.56165
24.722,3.98231,2.56157
24.723,3.98218,2.56149
24.724,3.98206,2.56141
24.725,3.98193,2.56132
24.726,3.9818,2.56124
24.727,3.98168,2.56116
24.728,3.98155,2.56108
24.729,3.98142,2.56099
24.73,3.9813,2.56091
24.731,3.98117,2.56083
24.732,3.98105,2.56074
24.733,3.98092,2.56066
24.734,3.98079,2.56058
24.735,3.98067,2.5605
24.736,3.98054,2.56041
24.737,3.98041,2.56033
24.738,3.98029,2.56025
24.739,3.98016,2.56016
24.74,3.98004,2.56008
24.741,3.97991,2.56
24.742,3.97978,2.55992
24.743,3.97966,2.55983
24.744,3.97953,2.55975
24.745,3.97941,2.55967
24.746,3.97928,2.55959
24.747,3.97915,2.5595
24.748,3.97903,2.55942
24.749,3.9789,2.55934
24.75,3.97878,2.55926
24.751,3.97865,2.55917
24.752,3.97852,2.55909
24.753,3.9784,2.55901
24.754,3.97827,2.55892
24.755,3.97815,2.55884
24.756,3.97802,2.55876
24.757,3.97789,2.55868
24.758,3.97777,2.55859
24.759,3.97764,2.55851
24.76,3.97752,2.55843
24.761,3.97739,2.55835
24.762,3.97726,2.55826
24.763,3.97714,2.55818
24.764,3.97701,2.5581
24.765,3.97689,2.55802
24.766,3.97676,2.55793
24.767,3.97664,2.55785
24.768,3.97651,2.55777
24.769,3.97638,2.55769
24.77,3.97626,2.5576
24.771,3.97613,2.55752
24.772,3.97601,2.55744
24.773,3.97588,2.55736
24.774,3.97575,2.55727
24.775,3.97563,2.55719
24.776,3.9755,2.55711
24.777,3.97538,2.55703
24.778,3.97525,2.55694
24.779,3.97513,2.55686
24.78,3.975,2.55678
24.781,3.97487,2.5567
24.782,3.97475,2.55661
24.783,3.97462,2.55653
24.784,3.9745,2.55645
24.785,3.97437,2.55637
24.786,3.97425,2.55628
24.787,3.97412,2.5562
24.788,3.97399,2.55612
24.789,3.97387,2.55604
24.79,3.97374,2.55595
24.791,3.97362,2.55587
24.792,3.97349,2.55579
24.793,3.97337,2.55571
24.794,3.97324,2.55562
24.795,3.97311,2.55554
24.796,3.97299,2.55546
24.797,3.97286,2.55538
24.798,3.97274,2.55529
24.799,3.97261,2.55521
24.8,3.97249,2.55513
24.801,3.97236,2.55505
24.802,3.97224,2.55496
24.803,3.97211,2.55488
24.804,3.97198,2.5548
24.805,3.97186,2.55472
24.806,3.97173,2.55464
24.807,3.97161,2.55455
24.808,3.97148,2.55447
24.809,3.97136,2.55439
24.81,3.97123,2.55431
24.811,3.97111,2.55422
24.812,3.97098,2.55414
24.813,3.97085,2.55406
24.814,3.97073,2.55398
24.815,3.9706,2.55389
24.816,3.97048,2.55381
24.817,3.97035,2.55373
24.818,3.97023,2.55365
24.819,3.9701,2.55357
24.82,3.96998,2.55348
24.821,3.96985,2.5534
24.822,3.96973,2.55332
24.823,3.9696,2.55324
24.824,3.96948,2.55315
24.825,3.96935,2.55307
24.826,3.96922,2.55299
24.827,3.9691,2.55291
24.828,3.96897,2.55283
24.829,3.96885,2.55274
24.83,3.96872,2.55266
24.831,3.9686,2.55258
24.832,3.96847,2.5525
24.833,3.96835,2.55241
24.834,3.96822,2.55233
24.835,3.9681,2.55225
24.836,3.96797,2.55217
24.837,3.96785,2.55209
24.838,3.96772,2.552
24.839,3.9676,2.55192
24.84,3.96747,2.55184
24.841,3.96735,2.55176
24.842,3.96722,2.55167
24.843,3.9671,2.55159
24.844,3.96697,2.55151
24.845,3.96685,2.55143
24.846,3.96672,2.55135
24.847,3.96659,2.55126
24.848,3.96647,2.55118
24.849,3.96634,2.5511
24.85,3.96622,2.55102
24.851,3.96609,2.55094
24.852,3.96597,2.55085
24.853,3.96584,2.55077
24.854,3.96572,2.55069
24.855,3.96559,2.55061
24.856,3.96547,2.55053
24.857,3.96534,2.55044
24.858,3.96522,2.55036
24.859,3.96509,2.55028
24.86,3.96497,2.5502
24.861,3.96484,2.55012
24.862,3.96472,2.55003
24.863,3.96459,2.54995
24.864,3.96447,2.54987
24.865,3.96434,2.54979
24.866,3.96422,2.54971
24.867,3.96409,2.54962
24.868,3.96397,2.54954
24.869,3.96384,2.54946
24.87,3.96372,2.54938
24.871,3.96359,2.5493
24.872,3.96347,2.54921
24.873,3.96334,2.54913
24.874,3.96322,2.54905
24.875,3.96309,2.54897
24.876,3.96297,2.54889
24.877,3.96284,2.5488
24.878,3.96272,2.54872
24.879,3.9626,2.54864
24.88,3.96247,2.54856
24.881,3.96235,2.54848
24.882,3.96222,2.54839
24.883,3.9621,2.54831
24.884,3.96197,2.54823
24.885,3.96185,2.54815
24.886,3.96172,2.54807
24.887,3.9616,2.54798
24.888,3.96147,2.5479
24.889,3.96135,2.54782
24.89,3.96122,2.54774
24.891,3.9611,2.54766
24.892,3.96097,2.54758
24.893,3.96085,2.54749
24.894,3.96072,2.54741
24.895,3.9606,2.54733
24.896,3.96047,2.54725
24.897,3.96035,2.54717
24.898,3.96022,2.54708
24.899,3.9601,2.547
24.9,3.95998,2.54692
24.901,3.95985,2.54684
24.902,3.95973,2.54676
24.903,3.9596,2.54668
24.904,3.95948,2.54659
24.905,3.95935,2.54651
24.906,3.95923,2.54643
24.907,3.9591,2.54635
24.908,3.95898,2.54627
24.909,3.95885,2.54619
24.91,3.95873,2.5461
24.911,3.9586,2.54602
24.912,3.95848,2.54594
24.913,3.95836,2.54586
24.914,3.95823,2.54578
24.915,3.95811,2.54569
24.916,3.95798,2.54561
24.917,3.95786,2.54553
24.918,3.95773,2.54545
24.919,3.95761,2.54537
24.92,3.95748,2.54529
24.921,3.95736,2.5452
24.922,3.95723,2.54512
24.923,3.95711,2.54504
24.924,3.95699,2.54496
24.925,3.95686,2.54488
24.926,3.95674,2.5448
24.927,3.95661,2.54471
24.928,3.95649,2.54463
24.929,3.95636,2.54455
24.93,3.95624,2.54447
24.931,3.95611,2.54439
24.932,3.95599,2.54431
24.933,3.95587,2.54422
24.934,3.95574,2.54414
24.935,3.95562,2.54406
24.936,3.95549,2.54398
24.937,3.95537,2.5439
24.938,3.95524,2.54382
24.939,3.95512,2.54374
24.94,3.955,2.54365
24.941,3.95487,2.54357
24.942,3.95475,2.54349
24.943,3.95462,2.54341
24.944,3.9545,2.54333
24.945,3.95437,2.54325
24.946,3.95425,2.54316
24.947,3.95413,2.54308
24.948,3.954,2.543
24.949,3.95388,2.54292
24.95,3.95375,2.54284
24.951,3.95363,2.54276
24.952,3.9535,2.54268
24.953,3.95338,2.54259
24.954,3.95326,2.54251
24.955,3.95313,2.54243
24.956,3.95301,2.54235
24.957,3.95288,2.54227
24.958,3.95276,2.54219
24.959,3.95263,2.54211
24.96,3.95251,2.54202
24.961,3.95239,2.54194
24.962,3.95226,2.54186
24.963,3.95214,2.54178
24.964,3.95201,2.5417
24.965,3.95189,2.54162
24.966,3.95177,2.54154
24.967,3.95164,2.54145
24.968,3.95152,2.54137
24.969,3.95139,2.54129
24.97,3.95127,2.54121
24.971,3.95115,2.54113
24.972,3.95102,2.54105
24.973,3.9509,2.54097
24.974,3.95077,2.54088
24.975,3.95065,2.5408
24.976,3.95053,2.54072
24.977,3.9504,2.54064
24.978,3.95028,2.54056
24.979,3.95015,2.54048
24.98,3.95003,2.5404
24.981,3.94991,2.54031
24.982,3.94978,2.54023
24.983,3.94966,2.54015
24.984,3.94953,2.54007
24.985,3.94941,2.53999
24.986,3.94929,2.53991
24.987,3.94916,2.53983
24.988,3.94904,2.53975
24.989,3.94891,2.53966
24.99,3.94879,2.53958
24.991,3.94867,2.5395
24.992,3.94854,2.53942
24.993,3.94842,2.53934
24.994,3.9483,2.53926
24.995,3.94817,2.53918
24.996,3.94805,2.5391
24.997,3.94792,2.53901
24.998,3.9478,2.53893
24.999,3.94768,2.53885
25,3.94755,2.53877
25.001,3.94743,2.53869
25.002,3.9473,2.53861
25.003,3.94718,2.53853
25.004,3.94706,2.53845
25.005,3.94693,2.53836
25.006,3.94681,2.53828
25.007,3.94669,2.5382
25.008,3.94656,2.53812
25.009,3.94644,2.53804
25.01,3.94632,2.53796
25.011,3.94619,2.53788
25.012,3.94607,2.5378
25.013,3.94594,2.53772
25.014,3.94582,2.53763
25.015,3.9457,2.53755
25.016,3.94557,2.53747
25.017,3.94545,2.53739
25.018,3.94533,2.53731
25.019,3.9452,2.53723
25.02,3.94508,2.53715
25.021,3.94495,2.53707
25.022,3.94483,2.53699
25.023,3.94471,2.5369
25.024,3.94458,2.53682
25.025,3.94446,2.53674
25.026,3.94434,2.53666
25.027,3.94421,2.53658
25.028,3.94409,2.5365
25.029,3.94397,2.53642
25.03,3.94384,2.53634
25.031,3.94372,2.53626
25.032,3.9436,2.53617
25.033,3.94347,2.53609
25.034,3.94335,2.53601
25.035,3.94323,2.53593
25.036,3.9431,2.53585
25.037,3.94298,2.53577
25.038,3.94285,2.53569
25.039,3.94273,2.53561
25.04,3.94261,2.53553
25.041,3.94248,2.53545
25.042,3.94236,2.53536
25.043,3.94224,2.53528
25.044,3.94211,2.5352
25.045,3.94199,2.53512
25.046,3.94187,2.53504
25.047,3.94174,2.53496
25.048,3.94162,2.53488
25.049,3.9415,2.5348
25.05,3.94137,2.53472
25.051,3.94125,2.53464
25.052,3.94113,2.53455
25.053,3.941,2.53447
25.054,3.94088,2.53439
25.055,3.94076,2.53431
25.056,3.94063,2.53423
25.057,3.94051,2.53415
25.058,3.94039,2.53407
25.059,3.94026,2.53399
25.06,3.94014,2.53391
25.061,3.94002,2.53383
25.062,3.93989,2.53375
25.063,3.93977,2.53367
25.064,3.93965,2.53358
25.065,3.93952,2.5335
25.066,3.9394,2.53342
25.067,3.93928,2.53334
25.068,3.93916,2.53326
25.069,3.93903,2.53318
25.07,3.93891,2.5331
25.071,3.93879,2.53302
25.072,3.93866,2.53294
25.073,3.93854,2.53286
25.074,3.93842,2.53278
25.075,3.93829,2.5327
25.076,3.93817,2.53261
25.077,3.93805,2.53253
25.078,3.93792,2.53245
25.079,3.9378,2.53237
25.08,3.93768,2.53229
25.081,3.93755,2.53221
25.082,3.93743,2.53213
25.083,3.93731,2.53205
25.084,3.93719,2.53197
25.085,3.93706,2.53189
25.086,3.93694,2.53181
25.087,3.93682,2.53173
25.088,3.93669,2.53165
25.089,3.93657,2.53156
25.09,3.93645,2.53148
25.091,3.93632,2.5314
25.092,3.9362,2.53132
25.093,3.93608,2.53124
25.094,3.93596,2.53116
25.095,3.93583,2.53108
25.096,3.93571,2.531
25.097,3.93559,2.53092
25.098,3.93546,2.53084
25.099,3.93534,2.53076
25.1,3.93522,2.53068
25.101,3.93509,2.5306
25.102,3.93497,2.53052
25.103,3.93485,2.53044
25.104,3.93473,2.53035
25.105,3.9346,2.53027
25.106,3.93448,2.53019
25.107,3.93436,2.53011
25.108,3.93423,2.53003
25.109,3.93411,2.52995
25.11,3.93399,2.52987
25.111,3.93387,2.52979
25.112,3.93374,2.52971
25.113,3.93362,2.52963
25.114,3.9335,2.52955
25.115,3.93338,2.52947
25.116,3.93325,2.52939
25.117,3.93313,2.52931
25.118,3.93301,2.52923
25.119,3.93288,2.52915
25.12,3.93276,2.52907
25.121,3.93264,2.52898
25.122,3.93252,2.5289
25.123,3.93239,2.52882
25.124,3.93227,2.52874
25.125,3.93215,2.52866
25.126,3.93203,2.52858
25.127,3.9319,2.5285
25.128,3.93178,2.52842
25.129,3.93166,2.52834
25.13,3.93153,2.52826
25.131,3.93141,2.52818
25.132,3.93129,2.5281
25.133,3.93117,2.52802
25.134,3.93104,2.52794
25.135,3.93092,2.52786
25.136,3.9308,2.52778
25.137,3.93068,2.5277
25.138,3.93055,2.52762
25.139,3.93043,2.52754
25.14,3.93031,2.52746
25.141,3.93019,2.52738
25.142,3.93006,2.5273
25.143,3.92994,2.52721
25.144,3.92982,2.52713
25.145,3.9297,2.52705
25.146,3.92957,2.52697
25.147,3.92945,2.52689
25.148,3.92933,2.52681
25.149,3.92921,2.52673
25.15,3.92908,2.52665
25.151,3.92896,2.52657
25.152,3.92884,2.52649
25.153,3.92872,2.52641
25.154,3.92859,2.52633
25.155,3.92847,2.52625
25.156,3.92835,2.52617
25.157,3.92823,2.52609
25.158,3.9281,2.52601
25.159,3.92798,2.52593
25.16,3.92786,2.52585
25.161,3.92774,2.52577
25.162,3.92761,2.52569
25.163,3.92749,2.52561
25.164,3.92737,2.52553
